city,state,country,latitude,longitude
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose,ca,us,37.3394444,-121.8938889
san jose (??),ca,us,37.3394444,-121.8938889
san jose (approx. 15 miles east of),ca,us,37.3394444,-121.8938889
san jose (on the west side),ca,us,37.3394444,-121.8938889
san jose (snell rd / blossom hill rd),ca,us,37.3394444,-121.8938889
aptos,ca,us,36.9772222,-121.8983333
aptos,ca,us,36.9772222,-121.8983333
aptos,ca,us,36.9772222,-121.8983333
aptos,ca,us,36.9772222,-121.8983333
aptos,ca,us,36.9772222,-121.8983333
milpitas,ca,us,37.4283333,-121.9055556
milpitas,ca,us,37.4283333,-121.9055556
milpitas,ca,us,37.4283333,-121.9055556
milpitas,ca,us,37.4283333,-121.9055556
milpitas,ca,us,37.4283333,-121.9055556
milpitas,ca,us,37.4283333,-121.9055556
milpitas,ca,us,37.4283333,-121.9055556
milpitas,ca,us,37.4283333,-121.9055556
milpitas,ca,us,37.4283333,-121.9055556
milpitas,ca,us,37.4283333,-121.9055556
milpitas,ca,us,37.4283333,-121.9055556
milpitas,ca,us,37.4283333,-121.9055556
milpitas,ca,us,37.4283333,-121.9055556
milpitas,ca,us,37.4283333,-121.9055556
milpitas,ca,us,37.4283333,-121.9055556
milpitas,ca,us,37.4283333,-121.9055556
milpitas,ca,us,37.4283333,-121.9055556
pacific grove,ca,us,36.6177778,-121.9155556
pacific grove,ca,us,36.6177778,-121.9155556
pacific grove,ca,us,36.6177778,-121.9155556
pacific grove,ca,us,36.6177778,-121.9155556
pacific grove,ca,us,36.6177778,-121.9155556
pacific grove,ca,us,36.6177778,-121.9155556
carmel-by-the-sea,ca,us,36.5552778,-121.9222222
carmel-by-the-sea,ca,us,36.5552778,-121.9222222
clayton,ca,us,37.9411111,-121.9347222
dublin,ca,us,37.7022222,-121.9347222
dublin,ca,us,37.7022222,-121.9347222
dublin,ca,us,37.7022222,-121.9347222
dublin,ca,us,37.7022222,-121.9347222
dublin,ca,us,37.7022222,-121.9347222
dublin,ca,us,37.7022222,-121.9347222
dublin,ca,us,37.7022222,-121.9347222
dublin,ca,us,37.7022222,-121.9347222
dublin,ca,us,37.7022222,-121.9347222
dublin,ca,us,37.7022222,-121.9347222
dublin,ca,us,37.7022222,-121.9347222
dublin (on u.s. interstate 680 north),ca,us,37.7022222,-121.9347222
allendale,ca,us,38.4447222,-121.9419444
pebble beach,ca,us,36.5663889,-121.9455556
pebble beach,ca,us,36.5663889,-121.9455556
pebble beach,ca,us,36.5663889,-121.9455556
pebble beach (u. s. open tournament),ca,us,36.5663889,-121.9455556
campbell,ca,us,37.2872222,-121.9488889
campbell,ca,us,37.2872222,-121.9488889
campbell,ca,us,37.2872222,-121.9488889
campbell,ca,us,37.2872222,-121.9488889
campbell,ca,us,37.2872222,-121.9488889
campbell,ca,us,37.2872222,-121.9488889
campbell,ca,us,37.2872222,-121.9488889
campbell,ca,us,37.2872222,-121.9488889
campbell,ca,us,37.2872222,-121.9488889
campbell,ca,us,37.2872222,-121.9488889
campbell,ca,us,37.2872222,-121.9488889
campbell,ca,us,37.2872222,-121.9488889
campbell,ca,us,37.2872222,-121.9488889
campbell,ca,us,37.2872222,-121.9488889
campbell,ca,us,37.2872222,-121.9488889
campbell,ca,us,37.2872222,-121.9488889
campbell,ca,us,37.2872222,-121.9488889
campbell,ca,us,37.2872222,-121.9488889
campbell,ca,us,37.2872222,-121.9488889
campbell,ca,us,37.2872222,-121.9488889
campbell,ca,us,37.2872222,-121.9488889
campbell,ca,us,37.2872222,-121.9488889
campbell,ca,us,37.2872222,-121.9488889
capitola,ca,us,36.9752778,-121.9522222
capitola,ca,us,36.9752778,-121.9522222
capitola,ca,us,36.9752778,-121.9522222
capitola,ca,us,36.9752778,-121.9522222
capitola,ca,us,36.9752778,-121.9522222
capitola,ca,us,36.9752778,-121.9522222
capitola,ca,us,36.9752778,-121.9522222
capitola,ca,us,36.9752778,-121.9522222
capitola,ca,us,36.9752778,-121.9522222
capitola,ca,us,36.9752778,-121.9522222
capitola,ca,us,36.9752778,-121.9522222
capitola,ca,us,36.9752778,-121.9522222
santa clara,ca,us,37.3541667,-121.9541667
santa clara,ca,us,37.3541667,-121.9541667
santa clara,ca,us,37.3541667,-121.9541667
santa clara,ca,us,37.3541667,-121.9541667
santa clara,ca,us,37.3541667,-121.9541667
santa clara,ca,us,37.3541667,-121.9541667
santa clara,ca,us,37.3541667,-121.9541667
santa clara,ca,us,37.3541667,-121.9541667
santa clara,ca,us,37.3541667,-121.9541667
santa clara,ca,us,37.3541667,-121.9541667
santa clara,ca,us,37.3541667,-121.9541667
santa clara,ca,us,37.3541667,-121.9541667
santa clara,ca,us,37.3541667,-121.9541667
santa clara,ca,us,37.3541667,-121.9541667
santa clara,ca,us,37.3541667,-121.9541667
santa clara,ca,us,37.3541667,-121.9541667
santa clara,ca,us,37.3541667,-121.9541667
santa clara,ca,us,37.3541667,-121.9541667
santa clara,ca,us,37.3541667,-121.9541667
santa clara,ca,us,37.3541667,-121.9541667
santa clara,ca,us,37.3541667,-121.9541667
santa clara,ca,us,37.3541667,-121.9541667
santa clara,ca,us,37.3541667,-121.9541667
santa clara,ca,us,37.3541667,-121.9541667
santa clara,ca,us,37.3541667,-121.9541667
santa clara,ca,us,37.3541667,-121.9541667
santa clara,ca,us,37.3541667,-121.9541667
santa clara,ca,us,37.3541667,-121.9541667
santa clara,ca,us,37.3541667,-121.9541667
santa clara,ca,us,37.3541667,-121.9541667
santa clara,ca,us,37.3541667,-121.9541667
santa clara,ca,us,37.3541667,-121.9541667
soquel,ca,us,36.9880556,-121.9555556
soquel,ca,us,36.9880556,-121.9555556
soquel,ca,us,36.9880556,-121.9555556
soquel,ca,us,36.9880556,-121.9555556
bay point,ca,us,38.0291667,-121.9605556
bay point,ca,us,38.0291667,-121.9605556
los gatos,ca,us,37.2266667,-121.9736111
los gatos,ca,us,37.2266667,-121.9736111
los gatos,ca,us,37.2266667,-121.9736111
los gatos,ca,us,37.2266667,-121.9736111
los gatos,ca,us,37.2266667,-121.9736111
los gatos,ca,us,37.2266667,-121.9736111
los gatos,ca,us,37.2266667,-121.9736111
los gatos,ca,us,37.2266667,-121.9736111
los gatos,ca,us,37.2266667,-121.9736111
los gatos,ca,us,37.2266667,-121.9736111
los gatos (west of),ca,us,37.2266667,-121.9736111
san ramon,ca,us,37.78,-121.9769444
san ramon,ca,us,37.78,-121.9769444
san ramon,ca,us,37.78,-121.9769444
san ramon,ca,us,37.78,-121.9769444
san ramon,ca,us,37.78,-121.9769444
san ramon,ca,us,37.78,-121.9769444
san ramon,ca,us,37.78,-121.9769444
san ramon,ca,us,37.78,-121.9769444
san ramon,ca,us,37.78,-121.9769444
san ramon,ca,us,37.78,-121.9769444
san ramon,ca,us,37.78,-121.9769444
san ramon,ca,us,37.78,-121.9769444
san ramon,ca,us,37.78,-121.9769444
vacaville,ca,us,38.3566667,-121.9866667
vacaville,ca,us,38.3566667,-121.9866667
vacaville,ca,us,38.3566667,-121.9866667
vacaville,ca,us,38.3566667,-121.9866667
vacaville,ca,us,38.3566667,-121.9866667
vacaville,ca,us,38.3566667,-121.9866667
vacaville,ca,us,38.3566667,-121.9866667
vacaville,ca,us,38.3566667,-121.9866667
vacaville,ca,us,38.3566667,-121.9866667
vacaville,ca,us,38.3566667,-121.9866667
vacaville,ca,us,38.3566667,-121.9866667
vacaville,ca,us,38.3566667,-121.9866667
vacaville,ca,us,38.3566667,-121.9866667
vacaville,ca,us,38.3566667,-121.9866667
vacaville,ca,us,38.3566667,-121.9866667
vacaville,ca,us,38.3566667,-121.9866667
vacaville,ca,us,38.3566667,-121.9866667
vacaville,ca,us,38.3566667,-121.9866667
vacaville,ca,us,38.3566667,-121.9866667
vacaville,ca,us,38.3566667,-121.9866667
vacaville,ca,us,38.3566667,-121.9866667
vacaville,ca,us,38.3566667,-121.9866667
vacaville,ca,us,38.3566667,-121.9866667
vacaville,ca,us,38.3566667,-121.9866667
vacaville,ca,us,38.3566667,-121.9866667
vacaville,ca,us,38.3566667,-121.9866667
vacaville,ca,us,38.3566667,-121.9866667
vacaville (fairfield area),ca,us,38.3566667,-121.9866667
vacaville (near),ca,us,38.3566667,-121.9866667
fremont,ca,us,37.5483333,-121.9875
fremont,ca,us,37.5483333,-121.9875
fremont,ca,us,37.5483333,-121.9875
fremont,ca,us,37.5483333,-121.9875
fremont,ca,us,37.5483333,-121.9875
fremont,ca,us,37.5483333,-121.9875
fremont,ca,us,37.5483333,-121.9875
fremont,ca,us,37.5483333,-121.9875
fremont,ca,us,37.5483333,-121.9875
fremont,ca,us,37.5483333,-121.9875
fremont,ca,us,37.5483333,-121.9875
fremont,ca,us,37.5483333,-121.9875
fremont,ca,us,37.5483333,-121.9875
fremont,ca,us,37.5483333,-121.9875
fremont,ca,us,37.5483333,-121.9875
fremont,ca,us,37.5483333,-121.9875
fremont,ca,us,37.5483333,-121.9875
fremont,ca,us,37.5483333,-121.9875
fremont,ca,us,37.5483333,-121.9875
fremont,ca,us,37.5483333,-121.9875
fremont,ca,us,37.5483333,-121.9875
fremont,ca,us,37.5483333,-121.9875
fremont,ca,us,37.5483333,-121.9875
fremont,ca,us,37.5483333,-121.9875
fremont,ca,us,37.5483333,-121.9875
fremont,ca,us,37.5483333,-121.9875
fremont,ca,us,37.5483333,-121.9875
fremont,ca,us,37.5483333,-121.9875
fremont,ca,us,37.5483333,-121.9875
fremont,ca,us,37.5483333,-121.9875
fremont,ca,us,37.5483333,-121.9875
fremont,ca,us,37.5483333,-121.9875
fremont,ca,us,37.5483333,-121.9875
fremont (niles canyon),ca,us,37.5483333,-121.9875
fremont (russian river),ca,us,37.5483333,-121.9875
danville,ca,us,37.8216667,-121.9988889
danville,ca,us,37.8216667,-121.9988889
danville,ca,us,37.8216667,-121.9988889
danville,ca,us,37.8216667,-121.9988889
danville,ca,us,37.8216667,-121.9988889
danville,ca,us,37.8216667,-121.9988889
danville,ca,us,37.8216667,-121.9988889
danville,ca,us,37.8216667,-121.9988889
danville,ca,us,37.8216667,-121.9988889
college city,ca,us,39.0058333,-122.0083333
colusa,ca,us,39.2144444,-122.0083333
colusa,ca,us,39.2144444,-122.0083333
scotts valley,ca,us,37.0511111,-122.0136111
scotts valley,ca,us,37.0511111,-122.0136111
scotts valley,ca,us,37.0511111,-122.0136111
scotts valley,ca,us,37.0511111,-122.0136111
esparto,ca,us,38.6922222,-122.0161111
union city,ca,us,37.5958333,-122.0180556
union city,ca,us,37.5958333,-122.0180556
union city,ca,us,37.5958333,-122.0180556
union city,ca,us,37.5958333,-122.0180556
union city,ca,us,37.5958333,-122.0180556
union city,ca,us,37.5958333,-122.0180556
union city,ca,us,37.5958333,-122.0180556
union city,ca,us,37.5958333,-122.0180556
union city,ca,us,37.5958333,-122.0180556
union city,ca,us,37.5958333,-122.0180556
saratoga,ca,us,37.2638889,-122.0219444
saratoga,ca,us,37.2638889,-122.0219444
saratoga,ca,us,37.2638889,-122.0219444
saratoga,ca,us,37.2638889,-122.0219444
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz,ca,us,36.9741667,-122.0297222
santa cruz (@ 3200ft near bonnie doon airport),ca,us,36.9741667,-122.0297222
santa cruz (sw of),ca,us,36.9741667,-122.0297222
santa cruz county,ca,us,36.9741667,-122.0297222
concord,ca,us,37.9780556,-122.03
concord,ca,us,37.9780556,-122.03
concord,ca,us,37.9780556,-122.03
concord,ca,us,37.9780556,-122.03
concord,ca,us,37.9780556,-122.03
concord,ca,us,37.9780556,-122.03
concord,ca,us,37.9780556,-122.03
concord,ca,us,37.9780556,-122.03
concord,ca,us,37.9780556,-122.03
concord,ca,us,37.9780556,-122.03
concord,ca,us,37.9780556,-122.03
concord,ca,us,37.9780556,-122.03
concord,ca,us,37.9780556,-122.03
concord,ca,us,37.9780556,-122.03
concord,ca,us,37.9780556,-122.03
concord,ca,us,37.9780556,-122.03
concord,ca,us,37.9780556,-122.03
concord,ca,us,37.9780556,-122.03
concord,ca,us,37.9780556,-122.03
concord,ca,us,37.9780556,-122.03
concord,ca,us,37.9780556,-122.03
concord,ca,us,37.9780556,-122.03
concord,ca,us,37.9780556,-122.03
concord,ca,us,37.9780556,-122.03
alamo,ca,us,37.8502778,-122.0311111
cupertino,ca,us,37.3230556,-122.0311111
cupertino,ca,us,37.3230556,-122.0311111
cupertino,ca,us,37.3230556,-122.0311111
cupertino,ca,us,37.3230556,-122.0311111
cupertino,ca,us,37.3230556,-122.0311111
cupertino,ca,us,37.3230556,-122.0311111
cupertino,ca,us,37.3230556,-122.0311111
sunnyvale,ca,us,37.3688889,-122.0352778
sunnyvale,ca,us,37.3688889,-122.0352778
sunnyvale,ca,us,37.3688889,-122.0352778
sunnyvale,ca,us,37.3688889,-122.0352778
sunnyvale,ca,us,37.3688889,-122.0352778
sunnyvale,ca,us,37.3688889,-122.0352778
sunnyvale,ca,us,37.3688889,-122.0352778
sunnyvale,ca,us,37.3688889,-122.0352778
sunnyvale,ca,us,37.3688889,-122.0352778
sunnyvale,ca,us,37.3688889,-122.0352778
sunnyvale,ca,us,37.3688889,-122.0352778
sunnyvale,ca,us,37.3688889,-122.0352778
sunnyvale,ca,us,37.3688889,-122.0352778
sunnyvale,ca,us,37.3688889,-122.0352778
sunnyvale,ca,us,37.3688889,-122.0352778
sunnyvale,ca,us,37.3688889,-122.0352778
sunnyvale,ca,us,37.3688889,-122.0352778
sunnyvale,ca,us,37.3688889,-122.0352778
sunnyvale,ca,us,37.3688889,-122.0352778
sunnyvale,ca,us,37.3688889,-122.0352778
sunnyvale,ca,us,37.3688889,-122.0352778
sunnyvale,ca,us,37.3688889,-122.0352778
sunnyvale,ca,us,37.3688889,-122.0352778
sunnyvale,ca,us,37.3688889,-122.0352778
sunnyvale,ca,us,37.3688889,-122.0352778
sunnyvale,ca,us,37.3688889,-122.0352778
fairfield,ca,us,38.2494444,-122.0388889
fairfield,ca,us,38.2494444,-122.0388889
fairfield,ca,us,38.2494444,-122.0388889
fairfield,ca,us,38.2494444,-122.0388889
fairfield,ca,us,38.2494444,-122.0388889
fairfield,ca,us,38.2494444,-122.0388889
fairfield,ca,us,38.2494444,-122.0388889
fairfield,ca,us,38.2494444,-122.0388889
fairfield,ca,us,38.2494444,-122.0388889
fairfield,ca,us,38.2494444,-122.0388889
fairfield,ca,us,38.2494444,-122.0388889
fairfield,ca,us,38.2494444,-122.0388889
fairfield,ca,us,38.2494444,-122.0388889
fairfield,ca,us,38.2494444,-122.0388889
fairfield,ca,us,38.2494444,-122.0388889
fairfield,ca,us,38.2494444,-122.0388889
fairfield,ca,us,38.2494444,-122.0388889
fairfield,ca,us,38.2494444,-122.0388889
fairfield,ca,us,38.2494444,-122.0388889
fairfield,ca,us,38.2494444,-122.0388889
fairfield,ca,us,38.2494444,-122.0388889
fairfield,ca,us,38.2494444,-122.0388889
fairfield,ca,us,38.2494444,-122.0388889
fairfield,ca,us,38.2494444,-122.0388889
fairfield,ca,us,38.2494444,-122.0388889
fairfield,ca,us,38.2494444,-122.0388889
fairfield,ca,us,38.2494444,-122.0388889
fairfield,ca,us,38.2494444,-122.0388889
fairfield,ca,us,38.2494444,-122.0388889
fairfield,ca,us,38.2494444,-122.0388889
fairfield,ca,us,38.2494444,-122.0388889
fairfield,ca,us,38.2494444,-122.0388889
fairfield,ca,us,38.2494444,-122.0388889
fairfield,ca,us,38.2494444,-122.0388889
fairfield,ca,us,38.2494444,-122.0388889
fairfield (shiloh rd.),ca,us,38.2494444,-122.0388889
newark,ca,us,37.5297222,-122.0391667
newark,ca,us,37.5297222,-122.0391667
newark,ca,us,37.5297222,-122.0391667
newark,ca,us,37.5297222,-122.0391667
newark,ca,us,37.5297222,-122.0391667
newark,ca,us,37.5297222,-122.0391667
newark,ca,us,37.5297222,-122.0391667
newark,ca,us,37.5297222,-122.0391667
suisun city,ca,us,38.2383333,-122.0391667
suisun city (fairfield),ca,us,38.2383333,-122.0391667
arbuckle,ca,us,39.0175,-122.0566667
arbuckle,ca,us,39.0175,-122.0566667
arbuckle,ca,us,39.0175,-122.0566667
arbuckle,ca,us,39.0175,-122.0566667
pleasant hill,ca,us,37.9480556,-122.0597222
pleasant hill,ca,us,37.9480556,-122.0597222
pleasant hill,ca,us,37.9480556,-122.0597222
pleasant hill,ca,us,37.9480556,-122.0597222
pleasant hill,ca,us,37.9480556,-122.0597222
pleasant hill,ca,us,37.9480556,-122.0597222
pleasant hill,ca,us,37.9480556,-122.0597222
pleasant hill,ca,us,37.9480556,-122.0597222
pleasant hill,ca,us,37.9480556,-122.0597222
pleasant hill,ca,us,37.9480556,-122.0597222
walnut creek,ca,us,37.9063889,-122.0638889
walnut creek,ca,us,37.9063889,-122.0638889
walnut creek,ca,us,37.9063889,-122.0638889
walnut creek,ca,us,37.9063889,-122.0638889
walnut creek,ca,us,37.9063889,-122.0638889
walnut creek,ca,us,37.9063889,-122.0638889
walnut creek,ca,us,37.9063889,-122.0638889
walnut creek,ca,us,37.9063889,-122.0638889
walnut creek,ca,us,37.9063889,-122.0638889
walnut creek,ca,us,37.9063889,-122.0638889
walnut creek,ca,us,37.9063889,-122.0638889
walnut creek,ca,us,37.9063889,-122.0638889
walnut creek,ca,us,37.9063889,-122.0638889
walnut creek,ca,us,37.9063889,-122.0638889
walnut creek,ca,us,37.9063889,-122.0638889
walnut creek,ca,us,37.9063889,-122.0638889
walnut creek,ca,us,37.9063889,-122.0638889
felton,ca,us,37.0513889,-122.0722222
felton,ca,us,37.0513889,-122.0722222
felton,ca,us,37.0513889,-122.0722222
felton,ca,us,37.0513889,-122.0722222
felton,ca,us,37.0513889,-122.0722222
felton,ca,us,37.0513889,-122.0722222
pacheco,ca,us,37.9836111,-122.0741667
pacheco,ca,us,37.9836111,-122.0741667
pacheco,ca,us,37.9836111,-122.0741667
hayward,ca,us,37.6688889,-122.0797222
hayward,ca,us,37.6688889,-122.0797222
hayward,ca,us,37.6688889,-122.0797222
hayward,ca,us,37.6688889,-122.0797222
hayward,ca,us,37.6688889,-122.0797222
hayward,ca,us,37.6688889,-122.0797222
hayward,ca,us,37.6688889,-122.0797222
hayward,ca,us,37.6688889,-122.0797222
hayward,ca,us,37.6688889,-122.0797222
hayward,ca,us,37.6688889,-122.0797222
hayward,ca,us,37.6688889,-122.0797222
hayward,ca,us,37.6688889,-122.0797222
hayward,ca,us,37.6688889,-122.0797222
hayward,ca,us,37.6688889,-122.0797222
hayward,ca,us,37.6688889,-122.0797222
hayward,ca,us,37.6688889,-122.0797222
hayward,ca,us,37.6688889,-122.0797222
hayward,ca,us,37.6688889,-122.0797222
hayward,ca,us,37.6688889,-122.0797222
hayward,ca,us,37.6688889,-122.0797222
hayward,ca,us,37.6688889,-122.0797222
hayward,ca,us,37.6688889,-122.0797222
hayward,ca,us,37.6688889,-122.0797222
hayward,ca,us,37.6688889,-122.0797222
hayward,ca,us,37.6688889,-122.0797222
hayward,ca,us,37.6688889,-122.0797222
hayward,ca,us,37.6688889,-122.0797222
hayward,ca,us,37.6688889,-122.0797222
hayward,ca,us,37.6688889,-122.0797222
hayward,ca,us,37.6688889,-122.0797222
hayward,ca,us,37.6688889,-122.0797222
hayward,ca,us,37.6688889,-122.0797222
hayward,ca,us,37.6688889,-122.0797222
hayward,ca,us,37.6688889,-122.0797222
hayward,ca,us,37.6688889,-122.0797222
hayward,ca,us,37.6688889,-122.0797222
hayward,ca,us,37.6688889,-122.0797222
hayward,ca,us,37.6688889,-122.0797222
hayward,ca,us,37.6688889,-122.0797222
hayward,ca,us,37.6688889,-122.0797222
hayward,ca,us,37.6688889,-122.0797222
hayward,ca,us,37.6688889,-122.0797222
hayward,ca,us,37.6688889,-122.0797222
hayward,ca,us,37.6688889,-122.0797222
hayward,ca,us,37.6688889,-122.0797222
hayward,ca,us,37.6688889,-122.0797222
hayward,ca,us,37.6688889,-122.0797222
hayward,ca,us,37.6688889,-122.0797222
hayward,ca,us,37.6688889,-122.0797222
